team,driver_name,event_name,livery_name,year,manufacturer,sku_1_18,sku_1_43,notes,verification_status
Ferrari,Charles Leclerc,Belgian GP,SF-23,2023,Minichamps,bbr231886,,,SINGLE SOURCE — miniatures-minichamps.com; scale read from the product page
Ferrari,Carlos Sainz,Season,SF-23,2023,Minichamps,bbr231895,,,SINGLE SOURCE — miniatures-minichamps.com; scale read from the product page
Ferrari,Charles Leclerc,Season,SF-23,2023,Minichamps,bbr231896,,,SINGLE SOURCE — miniatures-minichamps.com; scale read from the product page
Mercedes,George Russell,Bahrain GP,W14,2023,Minichamps,113230163,,,SINGLE SOURCE — miniatures-minichamps.com; scale read from the product page
Red Bull,Max Verstappen,Qatar GP,RB19,2023,Minichamps,,,,SINGLE SOURCE — miniatures-minichamps.com; scale read from the product page
Red Bull,Sergio Perez,Qatar GP,RB19,2023,Minichamps,,,,SINGLE SOURCE — miniatures-minichamps.com; scale read from the product page
Red Bull,Max Verstappen,Season,RB19,2023,Minichamps,,,,SINGLE SOURCE — miniatures-minichamps.com; scale read from the product page
Red Bull,Sergio Perez,Season,RB19,2023,Minichamps,,,,SINGLE SOURCE — miniatures-minichamps.com; scale read from the product page
Ferrari,Charles Leclerc,Bahrain GP,SF-23,2023,BBR,,,,SINGLE SOURCE — miniatures-minichamps.com; scale read from the product page
Ferrari,Carlos Sainz,Bahrain GP,SF-23,2023,BBR,,,,SINGLE SOURCE — miniatures-minichamps.com; scale read from the product page
Red Bull,Max Verstappen,Japanese GP,RB19,2023,TrueScale,,,,SINGLE SOURCE — miniatures-minichamps.com; scale read from the product page
Red Bull,Sergio Perez,Japanese GP,RB19,2023,TrueScale,,,,SINGLE SOURCE — miniatures-minichamps.com; scale read from the product page
Ferrari,Charles Leclerc,Monaco GP,SF-23,2023,BBR,,,,SINGLE SOURCE — miniatures-minichamps.com; scale read from the product page
Ferrari,Carlos Sainz,Monaco GP,SF-23,2023,BBR,,,,SINGLE SOURCE — miniatures-minichamps.com; scale read from the product page
Red Bull,Max Verstappen,Qatar GP,RB19,2023,Minichamps,,,,SINGLE SOURCE — miniatures-minichamps.com; scale read from the product page
